date,inflationrate,feerevenue,totalsupply,circulatingsupply,riskreward,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2022-08-28,,238945833.62916,163276974.63,163276974.63,1.0384105290178691,19132201.50031612,4.279694313887927,4.279694313887929,45885453662.47405,281.35
2022-08-29,,238198126.42796457,163276974.63,163276974.63,1.03075373508451,19137502.21719304,4.251709448216468,4.251709448216462,46368348199.95688,283.95
2022-08-30,,275382964.2063181,163276974.63,163276974.63,1.202024334322917,19149578.86094211,4.234928974376229,4.23492897437622,46126342207.79013,282.45
2022-08-31,,281773012.6374619,163276974.63,163276974.63,1.2142767161426404,19145068.77142028,4.231616425024876,4.231616425024883,46805739887.19547,287.37
2022-09-01,,253647646.48090643,163276974.63,163276974.63,1.1371663377180667,19146232.16632174,4.118975419223081,4.11897541922309,45168732358.60159,276.81
2022-09-02,,272139186.54966044,163276974.63,163276974.63,1.2230754572925386,19143933.37709205,4.199744811742323,4.199744811742325,45106694759.5235,276.75
2022-09-03,,252351994.2990001,163276974.63,163276974.63,1.134756678232362,19147940.35441203,4.188395845902004,4.188395845901996,45258842478.3899,277.45
2022-09-04,,234520420.23435763,163276974.63,163276974.63,1.0589746299699525,19147438.04441005,4.166438476518697,4.166438476518708,45326355146.36095,277.49
2022-09-05,,214603269.12936863,163276974.63,163276974.63,0.985205830347426,19146722.294663683,4.133061011684558,4.133061011684567,44944225825.89961,275.13
2022-09-06,,264034538.33392075,163276974.63,163276974.63,1.259823777392233,19148314.62043845,4.129918414152511,4.129918414152518,43267436171.900764,265.01
2022-09-07,,291692401.1919781,163276974.63,163276974.63,1.285007707105183,19151737.4778908,4.247915496058741,4.247915496058745,45577246613.22371,279.02
2022-09-08,,281503929.1025579,163276974.63,163276974.63,1.2318060894164784,19159249.98796299,4.250397171249953,4.250397171249949,45820621332.99062,280.63
2022-09-09,,309313639.6022655,163276974.63,163276974.63,1.3057145901251694,19161664.73695837,4.253398651844575,4.253398651844585,47367676015.23717,290.58
2022-09-10,,365420924.3293941,163276974.63,163276974.63,1.3062389935506846,19154649.165100787,4.265623562738541,4.265623562738536,48256480833.01448,295.51
2022-09-11,,245785227.6378045,163276974.63,163276974.63,1.0341688871579064,19119075.30236306,4.2462007398191615,4.246200739819162,47807366923.44523,292.75
2022-09-12,,229647105.27972817,163276974.63,163276974.63,0.972603811776923,19124004.257461257,4.214851955576648,4.21485195557664,47847579352.38688,292.85
2022-09-13,,254584076.47319123,163276974.63,163276974.63,1.1387307486599132,19122550.73206034,4.230191594889998,4.230191594889988,45420321139.54155,277.43
2022-09-14,,252558515.2053761,163276974.63,163276974.63,1.1210963572426216,19121658.10665613,4.172665904645911,4.17266590464592,45583007891.60189,279.03
2022-09-15,,240703027.16850173,163276974.63,163276974.63,1.102028944570735,19194454.49257298,4.189680516384375,4.189680516384377,44331705368.670525,271.55
2022-09-16,,263216317.50955087,163276974.63,163276974.63,1.1959298486059071,19033845.844879687,4.224035775166546,4.224035775166538,44723011910.63324,273.78
2022-09-17,,287588745.11637586,163276974.63,163276974.63,1.2796764999556347,19043917.23485761,4.241424606337185,4.241424606337187,45469879898.24387,278.23
2022-09-18,,212056648.5762427,163276974.63,163276974.63,0.9940005245195338,19041157.54995981,4.226477761521008,4.226477761521008,43634866977.94086,265.09
2022-09-19,,214637457.4405616,163276974.63,163276974.63,0.9967255499998252,19039312.99848216,4.203445875863809,4.203445875863808,43931634815.33107,269.24
2022-09-20,,243207907.23498145,163276974.63,163276974.63,1.1405655649154616,19039043.996992186,4.21506618482701,4.215066184826999,43428347888.32568,265.71
2022-09-21,,229572020.49420527,163276974.63,163276974.63,1.0806327178890316,19236071.77982937,4.194276934189545,4.194276934189543,43095701252.04711,263.31
2022-09-22,,238189201.76321736,163276974.63,163276974.63,1.0758895289188044,19237373.332042374,4.200238027803804,4.200238027803808,44668195965.639496,273.99
2022-09-23,,229557143.16709325,163276974.63,163276974.63,1.037366423597776,19317067.078940496,4.159149377651472,4.15914937765147,44965546350.56365,275.58
2022-09-24,,215734199.6643843,163276974.63,163276974.63,0.9742129048868216,19316864.96287436,4.152079498969874,4.1520794989698695,45108298126.201744,276.09
2022-09-25,,196287457.5334954,163276974.63,163276974.63,0.900588864105741,19320650.909492377,4.137658566460889,4.137658566460883,44529078732.64796,272.64
2022-09-26,,206365208.4307696,163276974.63,163276974.63,0.9467538072970372,19325066.42972227,4.120708731164369,4.120708731164377,44789119335.41603,274.26
2022-09-27,,227614077.13524088,163276974.63,163276974.63,1.054096369040615,19290017.00208636,4.105186622801726,4.105186622801725,44422836958.54591,272.68
2022-09-28,,231155669.8129504,163276974.63,163276974.63,1.0344211620899202,19287094.52999012,4.103046233534791,4.103046233534784,46086255958.625206,282.37
2022-09-29,,251701086.97734448,163276974.63,163276974.63,1.125501265959683,19307428.79591449,4.086518995786759,4.0865189957867605,46154271345.04357,283.53
2022-09-30,,227138150.76362243,163276974.63,163276974.63,1.0259223414948706,19300214.18850086,4.070305750071457,4.07030575007146,45971382804.3516,281.78
2022-10-01,,232040259.16981292,163276974.63,163276974.63,1.0474748211050178,19302022.438472304,4.0612539240211465,4.061253924021148,46190251337.45503,282.83
