date,inflationrate,totalsupply,circulatingsupply,riskreward,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2023-06-02,7.173087581762164,549026659.4689838,396834714.4136776,,387110914.21179694,-0.3374565094899862,6.811425021296093,8440560224.313393,21.26
2023-06-03,7.167681348227278,549208823.0956845,396969809.4403188,,387262833.88022834,-0.3376036662452231,6.80587932696565,8395562285.774495,21.15
2023-06-04,7.165649937189368,549207887.8816948,396968877.8024341,,387262817.24259865,-0.3377953436122016,6.803649361749795,8705745044.414808,21.87
2023-06-05,7.156382267783232,549389703.0350355,397598558.2323438,,387262817.21292114,-0.3273672172737107,6.805587401022023,7993273614.350522,20.09
2023-06-06,7.160571245352799,549388755.5508007,397607624.6355493,,387398223.0357763,-0.3291236017188947,6.807880513647555,8102758544.84506,20.4
2023-06-07,7.156318187817175,549387821.8350829,398058806.6861165,,387985072.7185072,-0.3301845675844017,6.802504561969358,7431757920.829796,18.67
2023-06-08,7.144972794830314,549569539.0142393,398188071.2993863,,387469191.7202737,-0.3205664077157499,6.801502004493887,7533718308.984388,18.92
2023-06-09,7.152461926487236,549568584.1767093,398187117.3509912,,387542055.5047627,-0.3221397316195973,6.807281273213452,6888637130.172148,17.3
2023-06-10,7.137728691639496,549750050.0051949,398317114.6791064,,388665623.9344855,-0.337325853113346,6.7763254343241694,6261545042.755553,15.72
2023-06-11,7.12257202069521,549749125.670557,398485675.69998026,,388675505.34667706,-0.3341076896102302,6.764667270265812,6184497686.863693,15.52
2023-06-12,7.106321517814814,549930663.5063233,398978559.6372708,,388675505.3375455,-0.3256017869141758,6.7575814210547485,6068463892.08289,15.21
2023-06-13,7.097300744451883,549929736.2150356,398977618.8669963,,387817742.4441348,-0.3120207637179573,6.763134928747727,5984664283.004944,15.0
2023-06-14,7.094370509374158,549928811.5885752,398976697.7401165,,387817742.1199655,-0.3119150430306971,6.760327057516391,5781172350.254289,14.49
2023-06-15,7.095144831632662,550110171.8010159,399164639.0160055,,386899186.2946513,-0.2939538249506546,6.780334557063632,5883686779.095921,14.74
2023-06-16,7.106372941872572,550109180.4818146,399164013.4937918,,386903291.93409085,-0.2944649600979954,6.790982203526884,6115192686.724891,15.32
2023-06-17,7.106372941872572,550109180.4818146,399164013.4937918,,386903291.93409085,-0.2944649600979954,6.790982203526884,6282841572.392283,15.74
2023-06-18,7.104350327631669,550289933.5272694,399368492.5471364,,386903291.93409085,0.6517601159814923,7.802413765548251,6162255840.002315,15.43
2023-06-19,7.104350327631669,550289933.5272694,399368492.5471364,,386903291.93409085,0.6517601159814923,7.802413765548251,6381908510.90324,15.98
2023-06-20,7.112071514283749,550469763.9755301,399496844.7158297,,388090466.8800857,-0.3089411082079163,6.781158293523067,6635642590.729931,16.61
2023-06-21,7.112071514283749,550469763.9755301,399496844.7158297,,388090466.8800857,-0.3089411082079163,6.781158293523067,6899310508.242378,17.27
2023-06-22,7.112071514283749,550469763.9755301,399496844.7158297,,388090466.8800857,-0.3089411082079163,6.781158293523067,6651622464.518563,16.65
2023-06-23,7.142766948344706,550648645.7747223,399658993.07698727,,389459101.3234346,-0.3281892553324117,6.791135899354376,6834168781.616483,17.1
2023-06-24,7.151038684282379,550829564.1491168,399788622.7007193,,389209507.75946033,-0.3224243567328755,6.805557637071981,6656480567.966976,16.65
2023-06-25,7.165231380815003,550828572.9333695,399787635.2253699,,389219730.4976222,-0.3231727671573869,6.818902537130992,6780398293.422274,16.96
2023-06-26,7.169355518022689,551009412.6391468,399924335.4308087,,389219730.4725104,-0.3209823176549053,6.825360836865115,6494771207.396332,16.24
2023-06-27,7.179511119639407,551008425.2966665,399923351.7861741,,389037115.5175159,-0.3184227875718481,6.83822713262638,6626729939.096906,16.57
2023-06-28,7.180961977057638,551189056.7261401,400054591.1349376,,389037115.4741409,-0.3163887066116255,6.84185351772453,6400873458.159002,16.0
2023-06-29,7.186235922698307,551188021.4317917,400053557.4733115,,388942458.4191988,-0.3161419305777291,6.847375287138712,7192962963.370141,17.98
2023-06-30,7.1896434186666855,551187013.6407285,399979763.6664884,,388942458.22515386,-0.3174045048477514,6.849418661725594,7555617735.659965,18.89
2023-07-01,7.191647778075444,551367601.0655923,400265242.58011776,,389284610.4751289,-0.3181109787996239,6.850659378137151,7416914945.0095825,18.53
2023-07-02,7.196897337641044,551366604.7325562,400764240.03772384,,389284606.959493,-0.3103546130153956,6.864206821744294,7794864468.733728,19.45
2023-07-03,7.192106689928135,551547132.4327662,400893325.43458575,,389048506.0571965,-0.3040351114634188,6.866205048873432,7701160781.598392,19.21
2023-07-04,7.204100850078583,551546126.4491459,400892323.3044361,,389048502.2014132,-0.3044751961491898,6.877690953735345,7733212916.542572,19.29
2023-07-05,7.211427997048374,551726531.7300432,401309798.8367041,,389048502.1374925,-0.2980302793757938,6.891905478665976,7620873079.909011,18.99
2023-07-06,7.216270161471193,551726026.2482874,401309295.2860084,,388298150.0904486,-0.2872422734118363,6.908299709592022,8014146626.861587,19.97
2023-07-07,7.228943942865464,551905834.2299721,401515240.2413234,,382544939.3167895,-0.1849239928985446,7.030651898183364,8616517055.5788,21.46
2023-07-08,7.246998365209172,551904745.235515,401514154.9259012,,384370042.4081059,-0.2169955059909134,7.01427719844652,8785129709.778717,21.88
2023-07-09,7.244892713330215,551903752.432844,402358445.5259279,,384370042.38299423,-0.2031488898790345,7.027025904331138,8590352811.978561,21.35
2023-07-10,7.270372900559935,552083977.5436231,402488337.35093886,0.8045412551802087,390601636.3602133,-0.3058565338091901,6.942279456202091,8560926935.45447,21.27
2023-07-11,7.307044330915955,552082985.2853565,402653708.7184053,0.7965163264708399,384993835.7671146,-0.2101465897813237,7.081542236659392,8870461203.06647,22.03
2023-07-12,7.327246298639565,552263106.673791,402774679.5613901,0.7976714659226454,383985540.019943,-0.1899240394936163,7.1234060569919295,8861042950.35058,22.0
2023-07-13,7.356832998818142,552262096.6097709,402772007.4219053,0.7971583872417299,383985539.7688263,-0.1899748883928187,7.15288197514659,10407628671.782034,25.84
2023-07-14,7.369223436254146,552442015.9146699,402902588.0235314,0.7988145213090824,383322775.89145184,-0.1785115352173849,7.177556987147097,10749441048.467815,26.68
2023-07-15,7.385425265733249,552441016.9165971,402545664.37352175,0.8003965284010591,383322760.244593,-0.1847460121931154,7.187034974878186,11013649377.259554,27.36
2023-07-16,7.384493147956999,552620924.0735208,402683837.1850651,0.8001989617943757,388984787.9769385,-0.2794116142919911,7.084448402153015,11001322431.89598,27.32
2023-07-17,7.388569812761375,552619898.6081853,402682815.4767755,0.7963080691744362,383202595.9129986,-0.1818931839748905,7.193237323903852,10820087251.860958,26.87
2023-07-18,7.383054711449759,552799719.6900927,402765708.4278458,0.7979730042526118,383202595.6322044,-0.1804189186510374,7.18931536532489,10266497907.825788,25.49
2023-07-19,7.384749823196525,552798744.1001518,402764718.01131487,0.8015496373200237,388006306.408732,-0.2640445756718623,7.101206216189575,10645071497.039051,26.43
2023-07-20,7.3906432213217075,552797741.9961848,402738201.6647429,0.8001454325865919,388006305.9862871,-0.2646550694729743,7.106428439896834,10229550322.28447,25.4
2023-07-21,7.36585226325823,552977464.354635,403867755.0866246,0.8006641263508767,385561415.7643961,-0.2010194187659131,7.150026051085563,10347091885.319324,25.62
2023-07-22,7.364493595803348,552976446.1429453,403886311.2691195,0.8006670308134385,384781803.4337705,-0.1887441855827232,7.161849356760938,9870981447.41728,24.44
2023-07-23,7.346971712976233,553156050.9199637,404139046.5390141,0.8024213535845864,385017264.1643124,-0.1876658720145418,7.145518082429874,10018606963.70216,24.79
2023-07-24,7.35581764292583,553155039.536674,404138038.92134434,0.8011027223221538,385029857.4378937,-0.1880916357276385,7.1538903294724605,9456830110.759457,23.4
2023-07-25,7.351812042288489,553334528.7557796,404259795.8620371,0.8023806398803272,385036989.4728954,-0.187811769540469,7.150192704458116,9394997655.833742,23.24
2023-07-26,7.354818899704924,553333534.2211509,404258805.11870265,0.8017723499693115,385816654.98631406,-0.1992460111893357,7.140918705227733,10167108948.73537,25.15
2023-07-27,7.352734990486066,553512906.2595237,404246553.3516721,0.8029507125164013,384993421.4429604,-0.1868305586281593,7.15216727600074,10154673420.194004,25.12
2023-07-28,7.355857040045452,553511913.0897781,404245563.98472655,0.8000009943734051,383996892.0505507,-0.1672826724290144,7.17626929337977,10053587176.30015,24.87
2023-07-29,7.362682296396676,553510908.4407815,404244563.2152149,0.798476719129095,383059185.0941527,-0.1543332793571328,7.196985948002875,10178878101.759111,25.18
2023-07-30,7.37111309651209,553690213.4993312,404373709.7301432,0.7969640378054071,385527471.77650815,-0.1924488797211632,7.164478592213699,9818193672.247875,24.28
2023-07-31,7.380112270113067,553689207.0166038,404372707.1399879,0.794229629689278,384596139.78841615,-0.1782853398274775,7.188669272045149,9599808067.503311,23.74
2023-08-01,7.376749605886735,553868390.4313459,404510220.283525,0.7949671493946557,384942780.9077869,-0.181241327166215,7.182138559833096,9659704060.370577,23.88
2023-08-02,7.3880545474879185,553867389.7035681,404523327.43543833,0.7940654277729101,384959746.3576819,-0.1816259976891499,7.193009922017075,9372805496.679108,23.17
2023-08-03,7.383331578525411,554046473.5413554,404652709.2261888,0.8003712848034317,391553456.7515793,-0.3465296808197515,7.01121646235274,9185616499.434486,22.7
2023-08-04,7.380131884255967,554045444.940156,404651684.4645824,0.7998481754210942,391553452.5214024,-0.3467255499069788,7.007817531489445,9230104922.637123,22.81
2023-08-05,7.369494984317834,554224395.7399688,405093949.5858613,0.802784731481405,390617346.13760406,-0.3253872463467533,7.020128341171948,9155123260.640469,22.6
2023-08-06,7.377548999504661,554223370.3430327,405092948.28832906,0.8023376444771292,391513754.3750051,-0.3406714584238357,7.0117443373082855,9381952682.3577,23.16
2023-08-07,7.367942172279715,554402199.5885412,405749320.8922356,0.800906846709444,391512828.073665,-0.3290100667030504,7.014690834121017,9352521846.56603,23.05
2023-08-08,7.372862845828912,554401168.3563764,405747181.280303,0.801196720971338,392788035.3277833,-0.3482214849096277,6.998967468437198,9815024315.17053,24.19
2023-08-09,7.373009421917244,554400118.2702448,405759268.53863513,0.8025890777054578,392788031.442322,-0.3480688356521155,6.99927743821776,9896468559.65731,24.39
2023-08-10,7.368644536815684,554578863.9037199,405782197.8328121,0.8071008224553593,390467892.716817,-0.3112719536754516,7.034436059331103,9986299888.665506,24.61
2023-08-11,7.369004212031234,554577849.3127441,405849051.21816885,0.8052858856060798,391421923.10065496,-0.3240768498205537,7.021046125497183,9967652697.918226,24.56
2023-08-12,7.3624663343439,554756496.800664,405971976.8663372,0.8059165098160679,393014314.18391687,-0.3505982721121903,6.986055382478641,10092463344.897142,24.86
2023-08-13,7.371267292886895,554755472.5929153,405971014.7986921,0.8043072050830973,393014278.0619068,-0.3510822463288487,6.9943058357632495,9840737398.720297,24.24
2023-08-14,7.370330614626316,554934027.4614464,406100636.3844652,0.8036473658970524,393075434.9283353,-0.3497367456947398,6.99481711449303,10209369998.705454,25.14
2023-08-15,7.373616614823026,554933004.6131616,406100453.5259028,0.8043358095618284,394132986.4975517,-0.3650466324680135,6.981652843211503,9697678830.19856,23.88
2023-08-16,7.370955839636736,555111444.3584857,406273393.7196751,0.8044198476812693,394132985.8613761,-0.3621558675076852,6.982105623064403,9279284312.55738,22.84
2023-08-17,7.355971011381614,555110356.9104303,407307381.7097548,0.8059013386484921,384012781.8931516,-0.1730523182267074,7.170189014791618,8846716330.735874,21.72
2023-08-18,7.347774731702381,555288673.2444711,407363204.8526926,0.8089713702322597,382923421.51470965,-0.1548754621864989,7.181519369439745,8668688999.265299,21.28
2023-08-19,7.350290038304664,555287618.7829216,407404944.8698544,0.8035056951855981,382923421.51470965,-3.536940276267353,7.181519369439745,8918094243.201113,21.89
2023-08-20,7.346924207835779,555465868.4984325,407645075.7495936,0.8058209108132629,382923421.51470965,-3.52314292970436,7.181519369439745,8866280397.553661,21.75
2023-08-21,7.349685380953233,555464845.0215797,407644050.23752767,0.8127848591072077,395150445.09665424,-0.3540725640573505,6.969589597417407,8658359627.045088,21.24
2023-08-22,7.36143492838332,555463808.3526576,407643017.4765254,0.8117970925909007,394008979.2433365,-0.3382551356286289,6.998279361053476,8368911148.793068,20.53
2023-08-23,7.350407283551395,555641918.9075134,407771970.7364937,0.8141835603565138,393905489.77892673,-0.3317561718507056,6.994265681881323,8840496325.567183,21.68
2023-08-24,7.351858656561967,555640873.856672,407770929.4492152,0.8096317821598557,393905485.0191214,-0.331803473047354,6.995661461158588,8563189518.433518,21.0
2023-08-25,7.345160717351789,555818877.079153,407933886.6810445,0.8153226921027509,395279358.6507032,-0.3506261754067319,6.96878048584433,8313692610.559687,20.38
2023-08-26,7.352199525335218,555817832.0896395,407892708.5861261,0.8144582607122425,395279354.491296,-0.3515922593245846,6.974757501589453,8259827348.869053,20.25
2023-08-27,7.352725153427797,555995751.6644716,408022377.8482944,0.8158416658903165,395278972.83382654,-0.3493714776482082,6.97766535126364,8482785235.46604,20.79
2023-08-28,7.35374095390477,555994704.0209457,408021334.04173344,0.817465896094256,395527118.3073724,-0.3531100662005904,6.974664088153642,8392998841.238457,20.57
2023-08-29,7.374156267964452,556172571.7293268,408151298.1929802,0.8148774986225211,395527226.0083151,-0.3519790150956714,6.996221770265169,8865046196.75153,21.72
2023-08-30,7.368828049882651,556171533.8284849,408180863.7682133,0.8152470748203009,395513660.9667329,-0.3511207147491202,6.991833853416157,8514652818.204928,20.86
2023-08-31,7.367154142488058,556348881.2587416,408260708.0952792,0.8160291658918246,395513897.54668295,-0.3498582446621823,6.991521301661415,8054983770.719859,19.73
2023-09-01,7.372420408398458,556348206.0757779,408265990.2781714,0.8173112481627229,395378396.5152233,-0.3472504342066806,6.999569212312052,7895864251.9798355,19.34
2023-09-02,7.3705685155087295,556347175.2680583,408572064.3571701,0.819704419093727,395378396.031253,-0.3422549459590418,7.003087434260062,7954898093.034101,19.47
2023-09-03,7.372262763678268,556524810.8574481,408701556.33463687,0.8194548206001627,395611851.7099889,-0.3437741596236221,7.00314466969356,8014637519.722229,19.61
