date,inflationrate,feerevenue,totalsupply,circulatingsupply,riskreward,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2022-03-09,,,101720222990.92482,69195009039.06483,,23955945417.0,4.281799197734459,6.178501764876202,6175431826.0,0.060628
2022-03-10,,,101718787571.53352,69193573619.67352,,23991696428.0,4.272733755219837,6.169298201168462,6077151104.0,0.059745
2022-03-11,,,101717644494.25256,69192430542.39256,,23997257659.0,4.271310040316689,6.16786990385195,6148132583.0,0.060449
2022-03-12,,,101716598474.1869,69191384522.32692,,24007878297.0,4.26861143743531,6.165141719978408,6074449099.0,0.059747
2022-03-13,,,101716045167.88974,69190831216.02975,,23999654473.0,4.270674232317484,6.167252351597242,6089018090.0,0.059879
2022-03-14,,,101714720210.8952,69189506259.0352,,23991618164.0,4.272682633761127,6.169321989527463,6100558919.0,0.059957
2022-03-15,,,101713412706.73589,69188198754.87589,,24000635683.0,4.270377891206856,6.166999705844383,6155427035.0,0.060658
2022-03-16,,,101712228639.9038,69187014688.04381,,23991819189.0,4.2725830154430655,6.1692670197887285,6207998440.0,0.060822
2022-03-17,,,101711086415.5193,69185872463.65932,,23996807712.0,4.271303744142085,6.167985778628876,6188457108.0,0.060847
2022-03-18,,,101709822243.73756,69184608291.87756,,24009441687.0,4.268089292090438,6.164736429609261,6241170814.0,0.061375
2022-03-19,,,101708754427.54684,69183540475.68684,,24004522750.0,4.269309075734529,6.165998313925044,6299858861.0,0.061767
2022-03-20,,,101708116440.0872,69182902488.2272,,28500464462.0,3.3139760113081174,5.19329924996546,6240537658.0,0.061357
2022-03-21,,,101706867701.3733,69181653749.51332,,28991286163.0,3.2275992626694228,5.105374327844119,6286012995.0,0.061727
2022-03-22,,,101705363128.96349,69180149177.10349,,29006406657.0,3.224957061662237,5.102711841583181,6431673400.0,0.063211
2022-03-23,,,101704021054.93729,69178807103.07729,,28016975975.0,3.401920418093063,5.28291914168364,6479509774.0,0.063717
2022-03-24,,,101702391242.60324,69177177290.74324,,27992821643.0,3.406370090583022,5.2874799036663225,6659193249.0,0.065562
2022-03-25,,,101700621480.7821,69175407528.92212,,27995651541.0,3.405813148047332,5.286945563849885,6561682235.0,0.064499
2022-03-26,,,101699593152.5576,69174379200.6976,,28032891342.0,3.3988954717647517,5.279921062613625,6621246054.0,0.065121
2022-03-27,,,101698688694.82253,69173474742.96252,,28003998127.0,3.4042293701677773,5.285368724697692,6996638064.0,0.068757
