date,inflationrate,totalsupply,circulatingsupply,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2022-06-12,3.834547627467686,34551950039.9583,33960879208.68042,24765672051.44363,1.0984470644838318,4.975115167801665,17370841324.0,0.514043
2022-06-13,3.8345510247621983,34551950039.9583,33960849120.38381,24765672051.44363,1.0984437567101102,4.975115167801665,16049347951.0,0.471204
2022-06-14,3.834554161833584,34551950039.9583,33960821336.812767,24765672051.44363,1.098440702302672,4.975115167801665,15802403417.0,0.468849
2022-06-15,3.833020864528068,34571529889.2326,33974406453.51656,24765672051.44363,1.0999336181895414,4.975115167798756,18132300625.0,0.536775
2022-06-16,3.833022292539106,34571529889.2326,33974393796.21648,24765672051.44363,1.099932227770739,4.9751151678031125,17069057179.0,0.503051
2022-06-17,3.833027021749614,34571529889.2326,33974351878.33024,24765672051.44363,1.0999276230304167,4.975115167790486,16621763961.0,0.491141
2022-06-18,3.833029594188629,34571529889.2326,33974329077.41709,24765672051.44363,1.0999251183171133,4.975115167804752,15244171949.0,0.450403
2022-06-19,3.833032043893373,34571529889.2326,33974307364.251995,24765672051.44363,1.0999227330870998,4.975115167797781,16215832404.0,0.479083
2022-06-20,3.831517060799376,34590894254.51888,33987740816.44765,24765672051.44363,1.1013978600815657,4.975115167797246,16343939144.0,0.483918
2022-06-21,3.8315197819357807,34590894254.51888,33987716678.433468,24765672051.44363,1.1013952104940827,4.975115167797246,16249916743.0,0.479729
2022-06-22,3.831522853297846,34590894254.51888,33987689433.76139,24765672051.44363,1.101392219889874,4.975115167797246,15676669505.0,0.46403
2022-06-23,3.831525809345506,34590894254.51888,33987663212.03281,24765672051.44363,1.1013893415681597,4.975115167797246,16058217416.0,0.474596
2022-06-24,3.831528619382029,34590894254.51888,33987638285.538864,24765672051.44363,1.101386605418564,4.975115167797246,17138141326.0,0.505843
2022-06-25,3.829996976855436,34610493128.88303,34001230179.356464,24765672051.44363,1.1028779970003733,4.975115167799332,16909275336.0,0.499653
2022-06-26,3.829999839979814,34610493128.88303,34001204761.679337,24765672051.44363,1.102875209078591,4.975115167801305,17032275219.0,0.502852
2022-06-27,3.83000268006715,34610493128.88303,34001179548.540047,24765672051.44363,1.1028724435870665,4.975115167801305,16565834499.0,0.490322
2022-06-28,3.830005578821936,34610493128.88303,34001153814.61357,24765672051.44363,1.1028696209691269,4.975115167801305,16123771549.0,0.476921
2022-06-29,3.816236644347247,34610493128.88303,34001130769.835293,24736154073.815067,1.1048173316093868,4.963216419818614,15897566054.0,0.470681
2022-06-30,3.81474928547281,34629622050.14547,34014387704.90675,24736154073.815067,1.106265865159206,4.963216419818614,14986620083.0,0.442991
2022-07-01,3.814752323266792,34629622050.14547,34014360618.298367,24736154073.815067,1.1062629066200813,4.963216419818614,15242264731.0,0.449874
2022-07-02,3.814755073678056,34629622050.14547,34014336094.1864,24736154073.815067,1.1062602279661382,4.963216419818614,15549446931.0,0.459915
2022-07-03,3.814757954070553,34629622050.14547,34014310411.13136,24736154073.815067,1.1062574227222566,4.963216419818614,15479016336.0,0.458449
2022-07-04,3.814760877138023,34629622050.14547,34014284347.616848,24736154073.815067,1.1062545759187523,4.96321641982048,15669873307.0,0.463132
2022-07-05,3.813363315077666,34647588070.21729,34026750265.34816,24736154073.815067,1.107615694190467,4.9632164198224284,15543486607.0,0.459943
