date,inflationrate,feerevenue,totalsupply,circulatingsupply,riskreward,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2023-05-20,17.98641968521291,,344718808.717806,344718808.717806,,237855374.286063,3.738780255620288,21.7251999408332,3102269500.951408,10.6
2023-05-21,17.965540576272463,,344942205.758832,344942205.758832,,239322470.35858,3.616692397260824,21.582232973533287,3070607558.790709,10.49
2023-05-22,17.954453179263204,,345059906.440828,345059906.440828,,240563090.559738,3.522052522601559,21.476505701864763,3069983371.286961,10.49
2023-05-23,17.93675279749524,,345230846.028689,345230846.028689,,240741582.288632,2.9793545143136813,21.4505067660024,3077159428.073075,10.52
2023-05-24,17.92006438979631,,345400785.042316,345400785.042316,,240975482.973057,2.967881447474729,21.41979210367133,3051769815.005458,10.42
2023-05-25,17.90300032271327,,345570270.105514,345570270.105514,,241111313.138805,2.96587135205999,21.399851632503843,3064505938.225545,10.48
2023-05-26,17.889169107581836,,345739216.449325,345739216.449325,,240773374.753185,2.997551192370129,21.4229573018414,3082815082.1195626,10.53
2023-05-27,17.876357260256107,,345909850.314107,345909850.314107,,241273323.438957,2.9656064000948668,21.37210605536496,3082920782.596856,10.54
2023-05-28,17.864507566681244,,346079336.354835,346079336.354835,,241427583.608305,2.961723138084249,21.35532795887269,3203712584.1099467,10.94
2023-05-29,17.852379505360943,,346249772.138009,346249772.138009,,242243276.85626,2.9082828540305528,21.27986005158236,3147778027.209669,10.76
2023-05-30,17.838552117850064,,346420256.571876,346420256.571876,,242563754.715807,2.8832590633519173,21.23614285191064,3171440373.751314,10.84
2023-05-31,17.832593071378675,,346504045.565637,346504045.565637,,242628493.982372,2.879812798621817,21.22595116759621,3062766158.7000904,10.47
2023-06-01,17.809518775831,,346756195.162373,346756195.162373,,244405374.062885,2.75564255564964,21.05592800982382,3020514174.595968,10.33
2023-06-02,17.785275293326883,,346924121.91477,346924121.91477,,244708795.166226,2.7395218665374976,21.012028665548968,3118304229.807512,10.65
2023-06-03,17.764692670628964,,347092088.720823,347092088.720823,,244904012.442398,2.730059368453474,20.979738695613925,3130875384.661196,10.7
2023-06-04,17.748920338812756,,347260762.142869,347260762.142869,,244884151.867972,2.7376224710301766,20.972441241403512,3153716393.2497125,10.77
2023-06-05,17.728527167403268,,347427632.036756,347427632.036756,,245098012.58496,2.7275773302299244,20.939663785634945,2933613361.4253387,10.03
2023-06-06,17.70662859097259,,347594369.451814,347594369.451814,,245031840.738906,2.7374941720416324,20.928840688757163,2972883251.9436955,10.16
2023-06-07,17.685884261778217,,347763499.705,347763499.705,,244480852.479244,2.7856843818267585,20.964241559273304,3275932167.2211,9.42
2023-06-08,17.67696861161849,,347931679.081471,347931679.081471,,244466579.101305,2.793204896420165,20.96392746083704,3287954367.319901,9.45
2023-06-09,17.657441703850385,,348101255.256922,348101255.256922,,244591136.169823,2.789777817720074,20.939822913401336,3188607498.1534057,9.16
2023-06-10,17.63098872551272,,348267897.691464,348267897.691464,,244575651.110897,2.795709115553846,20.919609000028,2873210155.954578,8.25
2023-06-11,17.60821570349457,,348439047.600595,348439047.600595,,244694869.55557,2.793294188570928,20.89335915802223,2933856780.79701,8.42
2023-06-12,17.588471014403442,,348605083.235786,348605083.235786,,244907265.604468,2.7854611831122256,20.863852230324824,3053780529.1454854,8.76
2023-06-13,17.571482934936284,,348771910.136177,348771910.136177,,245544479.1162,2.744404734881889,20.798120279473515,3013389303.5765696,8.64
2023-06-14,17.550323713490155,,348939349.205721,348939349.205721,,245636706.309357,2.743169755437292,20.774928641017247,2952026894.2804003,8.46
2023-06-15,17.530187805263196,,349106872.456365,349106872.456365,,245075338.911731,2.796331164406607,20.816721074447376,3033738721.645812,8.69
2023-06-16,17.509841075990828,,349275186.49892,349275186.49892,,245220224.601042,2.784054006623915,20.816721074447376,3052665130.000561,8.74
2023-06-17,17.509841075990828,,349275186.49892,349275186.49892,,245220224.601042,2.784054006623915,20.816721074447376,3129505671.0303235,8.96
2023-06-18,17.477325267234683,,349609815.864432,349609815.864432,,245472847.842133,2.784054006623915,20.816721074447376,2989163925.640893,8.55
2023-06-19,17.46064758112164,,349778847.335048,349778847.335048,,245325371.294539,2.804472324437146,20.75479893463886,3001102510.134712,8.58
2023-06-20,17.446046401689852,,349945623.479293,349945623.479293,,245403307.510143,2.804487316761195,20.739805877062707,3072522574.1481924,8.78
