date,inflationrate,totalsupply,circulatingsupply,riskreward,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2022-02-21,5.839747731172518,397453747.18354976,76937055.0,,239520463.1459388,3.2158877930987817,9.24343525870586,17750105036.0,72.42
2022-02-22,5.402741545741094,397549388.1448325,76937055.0,,221778339.5254987,3.645714563019453,9.245424644095952,17873295996.0,72.76
2022-02-23,5.408562817406726,397671203.6298522,76937055.0,,222251238.9976891,3.6366737254238224,9.241928325734234,18695207506.0,76.06
2022-02-24,5.4003531867786965,397786251.53391993,76937055.0,,222125402.3978268,3.639532641684662,9.236433445462426,18706047634.0,76.14
2022-02-25,5.393632117812094,397876256.9154014,76937055.0,,222028233.1251433,3.641296307492392,9.23132655245012,19203157873.0,78.1
2022-02-26,5.383542555715432,397986257.669564,76937055.0,,221821223.9386657,3.645521602284352,9.22532236483656,20739476513.0,84.2
2022-02-27,5.378634033434896,398101922.91628206,76937055.0,,221836108.6122388,3.645808311615606,9.220537031692851,18462280355.0,75.01
2022-02-28,5.298478517666087,398208732.265717,76937055.0,,218730782.79202628,3.718349830704892,9.21384431536257,20168983550.0,82.21
2022-03-01,5.221934772211359,398341494.09329706,76937055.0,,215816647.55217105,3.782871278880529,9.202345121791748,21126466344.0,85.82
2022-03-02,5.300720211440374,398429933.2812572,76937055.0,,219246611.8922867,3.691604834265849,9.188006689282666,20802801689.0,84.07
2022-03-03,5.148516308641435,398504001.8211578,76937055.0,,213090153.66812,3.84415329874479,9.19058646690127,19514815627.0,79.26
2022-03-04,5.174446944999724,398765730.1375846,76937055.0,,214630351.3238929,3.8110553755843712,9.182703359038278,20455623245.0,76.8
2022-03-05,5.1754545507548295,398895783.0218434,76937055.0,,214914019.1503791,3.797420656960071,9.169408987916857,20401093245.0,76.82
2022-03-06,5.171339407908119,399001221.1993609,76937055.0,,214936516.8364791,3.794024960120401,9.161566275937096,19697229688.0,74.04
2022-03-07,5.164051822023,399095429.73277897,76937055.0,,214806125.7984613,3.7954041648617487,9.155452624813432,19152239283.0,72.13
2022-03-08,4.874589085050473,399210611.9057933,76937055.0,,202963882.2127971,4.084580795436499,9.158276410111386,19372986692.0,72.86
2022-03-09,4.82399416065354,399317371.8607738,76937055.0,,201038660.2545249,4.129020820953699,9.152198704902204,20483057742.0,77.02
2022-03-10,4.862268401298942,399417234.8045829,76937055.0,,202805598.6224844,4.0878078622546,9.14883645354576,19593241958.0,73.73
2022-03-11,4.854014824283929,399523271.9184738,76937055.0,,202641609.2738108,4.094072360705425,9.146814064294922,19070965197.0,71.64
2022-03-12,4.857827879850046,399625866.8773217,76937055.0,,202979951.73758963,4.086078235345569,9.142400762904716,19019687285.0,71.4
2022-03-13,4.859574455134331,399707688.8415491,76937055.0,,203196999.5243336,4.078015704098381,9.13576436866546,18607364641.0,69.79
2022-03-14,4.855362245490979,399806903.729455,76937055.0,,203194502.9342958,4.074630169657945,9.127830470049876,17944939763.0,67.56
2022-03-15,4.854585020764559,399891655.1909131,76937055.0,,203317002.2104755,4.069876168441056,9.122036788042424,18859562700.0,71.03
2022-03-16,4.856393708037489,399991584.49381465,76937055.0,,203570805.29023945,4.057124750129559,9.110548409259582,19563622731.0,73.64
2022-03-17,4.859110254003352,400111336.5189419,76937055.0,,203893545.8277833,4.047904712337025,9.103707119289847,21082828152.0,78.96
2022-03-18,5.158638885774455,400343492.7374792,76937055.0,,216885014.8270884,3.7533201763735313,9.105579296274003,22973887764.0,86.05
2022-03-19,5.160410492070957,400338202.2333935,76937055.0,,216962026.10560897,3.7468366548233822,9.100599298750616,24275796913.0,90.43
2022-03-20,5.161854073902594,400331306.64987934,76937055.0,,217022659.4535177,3.748959595310275,9.10432949281234,23027094120.0,86.38
2022-03-21,5.111679026684818,400618195.6637222,76937055.0,,215426167.1483226,3.786115790031941,9.091328903481802,23396430471.0,87.51
2022-03-22,5.218610439967528,400713807.032138,76937055.0,,220126015.23305205,3.674950762530482,9.085342566655072,23008739109.0,85.99
2022-03-23,5.200938626806895,400704040.342426,76937055.0,,219375750.31751367,3.6905841814524942,9.083467826507398,22716221518.0,85.07
2022-03-24,5.203352648663681,400699303.7616708,76937055.0,,219482135.4234549,3.689169280812865,9.084482416963397,23357612719.0,87.38
2022-03-25,5.22040110658169,400701050.4051203,76937055.0,,220216345.01479664,3.673518262484743,9.085691757091656,22283813473.0,83.32
2022-03-26,5.222267467039707,400700880.9509139,76937055.0,,220303117.9523773,3.6716679837378585,9.085679773390034,22991945338.0,86.04
2022-03-27,5.231464843612177,400699916.0744609,76937055.0,,220696827.50296727,3.661793093191124,9.084823355119411,23504556103.0,87.93
2022-03-28,5.22581881830579,400692224.0217292,76937055.0,,220460538.9233144,3.6666517167339263,9.084083110454552,24693571134.0,92.46
2022-03-29,5.235995885747264,400713459.8067641,76937055.0,,220943410.46920544,3.655514520370229,9.082912996006971,24453148928.0,91.45
2022-03-30,5.244638567900966,400707356.9883413,76937055.0,,221311515.5454825,3.6479418969809,9.08390183254556,25788561709.0,96.37
2022-03-31,5.245014172888967,400768994.108034,76937055.0,,221453200.46860188,3.6424830871592206,9.078546014214757,25641148198.0,95.75
2022-04-01,5.221512542729606,400787411.1295129,76937055.0,,220506522.7393365,3.661315853084024,9.074004462311356,26145860662.0,97.81
2022-04-02,5.151435815527266,400793123.1288976,76937055.0,,217569311.68635103,3.730664956739038,9.074283583005084,26249438088.0,98.24
2022-04-03,5.148768389469008,400822391.5210973,76937055.0,,217519003.8416673,3.73128455273517,9.072168141776531,26309034743.0,98.6
2022-04-04,6.319752587283786,400821788.3375543,76937055.0,,267007403.7072086,2.5901451556833432,9.073588508457824,25358318229.0,94.82
2022-04-05,6.286922661443402,401428375.54950607,76937055.0,,266948618.86995527,2.58511458346653,9.034561399482165,24752359873.0,92.37
2022-04-06,6.304026299834495,401422517.37460977,76937055.0,,267679303.0400153,2.566137889229547,9.031934196491086,22834338658.0,85.21
2022-04-07,6.321667704343742,401453705.2467062,76937055.0,,268515105.1531007,2.548329401896265,9.031094023039978,23342849494.0,87.1
2022-04-08,6.316794800054139,401454195.5178095,76937055.0,,268327390.7116936,2.5521402518216885,9.030148514592996,22831428696.0,85.17
2022-04-09,6.316369142646263,401456544.586097,76937055.0,,268327459.32420608,2.5513704291127315,9.02889354625806,22405171770.0,83.64
2022-04-10,6.344410089827863,401733915.9655231,76937055.0,,270145605.1942767,2.509581291316554,9.013209509803126,22482432565.0,83.75
2022-04-11,6.345297146937701,401726524.08680415,268290724.08680412,,270193521.39003074,2.507697098215633,9.012115077580244,19612360306.0,73.02
2022-04-12,6.352788170114504,401715793.5432416,268279993.5432416,,270510241.49532497,2.5028216832855943,9.014608813214949,20297388370.0,75.59
2022-04-13,6.364531696326026,401711639.8363305,268275839.83633053,,271020069.01974744,2.4858991007521203,9.0086466332842,21382086122.0,79.74
2022-04-14,6.379339776560592,401723625.6702687,268287825.67026868,,271695644.70639944,2.4702339292332898,9.007158321415565,20769529076.0,77.41
