date,ETH,BNB,ADA,SUI,TRX,APT,SOL,AVAX,NEAR,TIA,DOT,ATOM
2022-03-26,,168137035.9,34239675266.8954,,101699593152.5576,,518200759.3410248,400700880.9509139,1072682290.2441888,,1177956643.2529852,291263475.248369
2022-03-27,,168137035.9,34258602060.047672,,101698688694.82253,,518200133.7332456,400699916.0744609,1072772112.0041208,,1178265661.6116283,291343189.018863
2022-03-28,,168137035.9,34258602060.047672,,101696337208.41856,,518398979.70460457,400692224.0217292,1072955008.7109222,,1178621013.142505,291421652.144606
2022-03-29,,168137035.9,34258602060.047672,,101693882920.56564,,518398293.8321348,400713459.8067641,1073047638.0476592,,1178939350.393098,291502815.927195
2022-03-30,,168137035.9,34258602060.047672,,101691582517.82498,,518597046.76361865,400707356.9883413,1073235210.4131898,,1179257168.5182874,291578646.4116
2022-03-31,,168137035.9,34258602060.047672,,101688945162.39397,,518596389.4877139,400768994.108034,1073419107.7988948,,1179538816.415975,291660769.11714
2022-04-01,,168137035.9,34277702081.60481,,101686676141.63647,,518595814.3057364,400787411.1295129,1073509175.7793512,,1179573569.1814847,291743167.005321
2022-04-02,,168137035.9,34277702081.60481,,101684852519.55511,,518794537.8528207,400793123.1288976,1073691673.3768204,,1179897292.6279764,291825492.263995
2022-04-03,,168137035.9,34277702081.60481,,101683250787.8362,,518793988.2660969,400822391.5210973,1073786569.740712,,1180257720.258126,291907737.732063
2022-04-04,,168137035.9,34277702081.60481,,101680537488.71866,,518793515.68816286,400821788.3375543,1073973122.7054622,,1180580852.9747016,291990589.18479
2022-04-05,,168137035.9,34277702081.60481,,101678273953.09282,,518992156.9141492,401428375.54950607,1074155074.6400108,,1180904527.0879598,292073779.635472
2022-04-06,,168137035.9,34297263283.87329,,101675958084.91502,,518991721.1512022,401422517.37460977,1074246133.374311,,1181244493.488626,292142249.691195
2022-04-07,,168137035.9,34297263283.87329,,101672450722.86882,,518991295.30005,401453705.2467062,1074428978.755833,,1181566897.486664,292239687.175161
2022-04-08,,168137035.9,34297263283.87329,,101669617585.54332,,519189988.9208502,401454195.5178095,1074520664.2588074,,1181889253.0453837,292321580.618117
2022-04-09,,168137035.9,34297263283.87329,,101667516194.9434,,519189666.1264522,401456544.586097,1074703195.268522,,1182211414.4430656,292405597.963423
2022-04-10,,168137035.9,34297263283.87329,,101665894813.51875,,519189183.1361759,401733915.9655231,1074883836.455448,,1182531679.2267702,292490832.050088
2022-04-11,,168137035.9,34317128315.51785,,101663362712.209,,519387723.3327817,401726524.08680415,1074974356.2112136,,1182854717.7808392,292575735.511351
2022-04-12,,168137035.9,34317128315.51785,,101660581737.7918,,519387187.12262017,401715793.5432416,1075155539.7979963,,1183186763.8418522,292655317.497376
2022-04-13,,168137035.9,34317128315.51785,,101658310780.6193,,519585528.771064,401711639.8363305,1075245810.628151,,1183506255.496558,292739070.66274
2022-04-14,,168137035.9,34317128315.51785,,101656693221.74068,,519584906.056312,401723625.6702687,1075426283.087427,,1183836453.1840355,292823070.811337
