date,inflationrate,totalsupply,circulatingsupply,riskreward,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2022-08-18,0.496411476881657,,122018172.624,1.388395825430791,13286923.454545457,4.06231670361743,4.5608352310965445,224888301789.75543,1869.25
2022-08-19,0.4966023571683765,,122031367.1865,1.3433826997592924,13293820.0,4.073519382096102,4.558589223661489,198202446465.34668,1649.39
2022-08-20,0.4965749250469538,,122044708.8115,1.2974372175828948,13296844.4375,4.073519382096102,4.558342691089403,189545430883.5157,1579.56
2022-08-21,0.4965502985825369,,122058096.249,1.267949283090357,13298531.333333334,4.041895895509784,4.558068774818421,192887562056.18204,1600.81
2022-08-22,0.4965130689522972,,122071223.374,1.2445231798184897,13301347.0,4.128563249695194,4.557920352687937,188685284149.50143,1574.21
2022-08-23,0.4964484429098154,,122084616.9365,1.2225930473045885,13302565.0,4.048635050488847,4.558013586143369,198147945623.188,1652.98
2022-08-24,0.495059988858994,,122097765.5615,1.2229353455655612,13307240.0,4.055169336351105,4.570304846074859,201452102810.619,1676.53
2022-08-25,0.4967759405916283,,122110656.4365,1.2291320122547025,13320408.0,4.048671287024575,4.554037399417755,204550342806.2445,1700.32
2022-08-26,0.4968454982388697,,122122595.249,1.2103521262865622,13326896.0,4.055402005666275,4.55295469641446,187402166921.1138,1559.17
2022-08-27,0.4969503160919987,,122136858.1865,1.1906374689752453,13336071.2,4.042477603531047,4.551462802939166,176673771856.80762,1469.43
2022-08-28,0.4970191178436665,,122149974.749,1.1757995073875906,13342040.0,4.046995127002373,4.55034407739552,177170941281.5418,1476.76
2022-08-29,0.4968627521571898,,122163063.6865,1.1393119286660534,13345991.653846154,4.043491720092196,4.5512884062591255,185582804105.13736,1545.18
2022-08-30,0.4968339868024604,,122176150.374,1.117792823075482,13347415.307692308,4.114078366209051,4.551064382011789,185362724540.2196,1540.21
2022-08-31,0.4943933719542787,,122183845.8115,1.1396737912345265,13352494.333333334,4.05878331781635,4.5732430454758815,192011349748.28503,1602.01
2022-09-01,0.4963422401811717,,122202238.8115,1.165805069588275,13361695.1,,4.554600758201453,190253110221.5864,1588.71
2022-09-02,0.4967548654944548,,122215392.999,1.162422533273954,13390408.0,,4.550327706940642,190183497370.28152,1585.2
2022-09-03,0.4982805160693405,,122228363.374,1.1718237185207765,13429352.25,,4.535913990161483,187141313232.84592,1555.45
2022-09-04,0.4980104334515385,,122241589.1865,1.1728144784894543,13486444.765765766,,4.537882896555259,188879718673.45963,1568.45
2022-09-05,0.4981511447299807,,122254565.624,1.1532873271443564,13603520.50990991,,4.536119566828266,191948179454.31683,1595.45
2022-09-06,0.4956594749928225,,122267611.1865,1.142651850418612,13720596.254054053,,4.558436121887486,190785032079.0033,1583.69
2022-09-07,0.4895430362103264,,122280475.4365,1.1622530292026827,13837671.998198198,,4.614904491029305,197962919213.9364,1647.54
2022-09-08,0.4818440987298963,,122292565.624,1.1948450877410086,13954747.742342342,,4.688178213650575,197170524633.6529,1637.62
2022-09-09,0.4913354744702359,,122306405.1865,1.1781003569837298,14080186.03963964,,4.597094062782766,207112522180.66092,1718.35
2022-09-10,0.4920310979681179,,122319015.999,1.1839194829792354,14180536.677477475,,4.590121505380363,211099333484.5313,1758.79
2022-09-11,0.4920192182135318,,122331671.3115,1.1661070905213924,14280887.315315314,,4.589757470076095,210330791148.4521,1748.48
