date,inflationrate,totalsupply,circulatingsupply,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2024-01-22,50.24011365161576,1018191780.82185,159235308.571853,496069677.997986,-22.92056454002904,15.804231437084184,2418582055.465744,15.2
2024-01-23,50.1710561293705,1018410958.90404,159454486.654044,496356359.096886,-22.89119730925021,15.795103369411404,2591133294.916404,16.25
2024-01-24,50.10218819249376,1018630136.98624,159673664.736235,496618626.105588,-22.86137645070778,15.786761889057916,2594278295.6792407,16.32
2024-01-25,50.09905822707356,1018849315.06843,159892842.818426,497366327.45445895,-22.861820779530497,15.783680543436866,2426312759.1157017,15.19
2024-01-26,50.024211789792695,1019068493.15062,160112020.900617,498234875.68305695,-22.842992463187883,15.754192397693323,2646654813.058996,16.53
2024-01-27,49.95026327179603,1019287671.23281,160331198.982808,498429810.3024581,-22.81022084637356,15.74627705978081,2732340609.298456,17.04
2024-01-28,49.87957425751214,1019506849.315,160550377.064999,498730412.1014909,-22.78067337048788,15.735997996830456,2728767923.1514406,17.0
2024-01-29,49.81011185805641,1019726027.39719,160769555.14719,498778702.380985,-22.746194192738542,15.734012894464067,2892989440.139983,17.99
2024-01-30,49.74091709394504,1019945205.47938,160988733.229381,499102901.40624607,-22.717612244375708,15.723356177370498,2867036833.764764,17.82
2024-01-31,49.6731217678693,1020164383.56157,161207911.311572,499222910.65732986,-22.68516752371704,15.719523356851164,2618097059.52024,16.19
2024-02-01,49.60363094954788,1020383561.64376,161427089.393763,499555779.2035749,-22.656689542521423,15.708400740969312,2719597674.11222,16.89
2024-02-02,49.53086610172438,1020602739.72595,161646267.475954,532041347.722797,-23.26157464827675,14.74763206125699,2850610355.3313384,17.65
2024-02-03,49.46078727615114,1020821917.80815,161865445.558145,531968186.1412909,-23.224837259188767,14.748762664962731,2871707173.11993,17.72
2024-02-04,49.39278487496203,1021041095.89034,162084623.640336,532219651.7356768,-23.194778024186423,14.741460039064256,2831280779.392073,17.42
2024-02-05,49.32454734259997,1021260273.97253,162303801.722527,532639218.1660417,-23.16776364521564,14.729389149978273,2864166161.3610525,17.7
2024-02-06,49.25222314560864,1021479452.05472,162522979.804718,531671334.4728847,-23.113732011170008,14.754464267019204,2825549479.9164925,17.4
2024-02-07,49.17928150657191,1021698630.13691,162742157.886909,533566152.7625059,-23.11258583091536,14.70009202642265,3037605276.4645863,18.74
2024-02-08,49.10544769434146,1021917808.2191,162961335.9691,529094325.69215786,-22.992743788188395,14.822014131750253,3289919576.8744574,20.2
2024-02-09,49.0258444155495,1022136986.30129,163180514.051291,530138240.6069879,-22.97395698362624,14.78871102503538,3221643874.9881644,19.74
2024-02-10,48.946073352648845,1022356164.38348,163399692.133482,528148943.7371051,-22.898158282109605,14.840165721372228,3244076598.1666727,19.84
2024-02-11,48.86919678449627,1022575342.46567,163618870.215673,528221541.6136181,-22.862018939664875,14.83469282029774,3185568646.808144,19.43
2024-02-12,48.79288476057905,1022794520.54786,163838048.297864,528481074.2142499,-22.82958608430815,14.82408504683724,3216113788.9591327,19.64
2024-02-13,48.71888196466956,1023013698.63005,164057226.380055,528798870.659465,-22.79897878374413,14.812495618123068,3110370119.27443,19.03
2024-02-14,48.64718596289694,1023232876.71225,164276404.462246,528611704.5318501,-22.75958638267538,14.815701268255314,3148447461.092761,19.21
2024-02-15,48.57521542465448,1023452054.79444,164495582.544437,528661676.248418,-22.72458116371612,14.81212000631281,3005703812.3283367,18.28
2024-02-16,48.50360569620396,1023671232.87663,164714760.626628,528748153.00371206,-22.6903830573722,14.807568709725684,3033305740.6551504,18.47
2024-02-17,48.4289171820442,1023890410.95882,164933938.708819,528926065.3566036,-22.656943762818315,14.799460888348264,3056621754.9773355,18.53
2024-02-18,48.354075272535255,1024109589.04101,165153116.79101,528958657.90303785,-22.62072051804072,14.795314528011303,3098328002.502871,18.7
2024-02-19,48.279764158020086,1024328767.1232,165372294.873201,528948950.780561,-22.583871092077136,14.792453364936852,3119875044.078645,18.8
2024-02-20,48.20384663056248,1024547945.20539,165591472.955392,528998112.9189019,-22.547629017408862,14.78739310277363,2983361748.5995154,17.99
2024-02-21,48.197289714337465,1024547945.20539,165591472.955392,529034694.3001456,-22.5457411210231,14.785112426970336,2867345145.378982,17.38
2024-02-22,48.18411271283545,1024986301.36977,166029829.119774,529256001.624166,-22.519867259685533,14.813247229962112,2811715219.8106155,16.94
2024-02-23,48.12058811443804,1025205479.45196,166249007.201965,529327344.2352581,-22.48798619717234,14.811250704092728,2725274440.486315,16.44
2024-02-24,48.05723079364535,1025424657.53416,166468185.284156,529350029.1068117,-22.455245607137563,14.81061597980578,2831339075.1012187,17.02
2024-02-25,47.9940400905948,1025643835.61635,166687363.366347,529430036.9757236,-22.423647791491696,14.808377788280822,2802325464.555684,16.81
2024-02-26,47.93101534888988,1025863013.69854,166906541.448538,540509667.7846643,-22.595793608666035,14.504828437450644,2882732684.424918,17.31
2024-02-27,47.86815591557743,1026082191.78073,167125719.530729,540574463.1943976,-22.56406450603505,14.503089830902049,2850007498.619,17.03
2024-02-28,47.80546114112508,1026301369.86292,167344897.61292,540883846.831097,-22.536831026980806,14.494794115099936,2764530080.4322114,16.47
2024-02-29,47.74293037939883,1026520547.94511,167564075.695111,540884516.217539,-22.50405763399173,14.494776176670626,2779364602.560872,16.58
2024-03-01,47.680562987641,1026739726.0273,167783253.777302,540946191.7727863,-22.472449149771112,14.49312356614766,2863293705.0824213,17.08
2024-03-02,47.618358326448,1026958904.10949,168002431.859493,540953674.4805394,-22.439915746974947,14.492923090925489,2817786713.0370164,16.76
2024-03-03,47.55631575974866,1027178082.19168,168221609.941684,540776227.7548515,-22.40408137525164,14.497678702611324,2757922044.529785,16.4
2024-03-04,47.494434654782495,1027397260.27387,168440788.023875,540605501.607851,-22.36842195699945,14.502257148109909,2629289892.4159284,15.64
2024-03-05,47.4327143820781,1027616438.35607,168659966.106066,545267082.2876028,-22.42001690480549,14.378274894402606,2633231238.3098054,15.69
2024-03-06,47.37115431543192,1027835616.43826,168879144.188257,545033145.1103045,-22.383422442832245,14.3844462861306,2740546644.937042,16.16
2024-03-07,47.30975383188706,1028054794.52045,169098322.270448,545440924.294032,-22.35837118733044,14.373692275011024,2819923918.322175,16.84
2024-03-08,47.24851231171221,1028273972.60264,169317500.352639,545438440.7722235,-22.32603513167075,14.373757722136796,2736363187.7473903,16.16
2024-03-09,47.18742913838085,1028493150.68483,169536678.43483,545204175.1289338,-22.289604099405192,14.379933899343197,2842517807.707986,16.76
2024-03-10,47.12650369855052,1028712328.76702,169755856.517021,545474794.4079853,-22.2622730129856,14.372799770718844,2709090770.276361,16.02
2024-03-11,47.06573538204232,1028931506.84921,169975034.599212,545429973.2206397,-22.22934827677345,14.373980868170092,2770783598.51386,16.32
2024-03-12,47.00512358182056,1029150684.9314,170194212.681403,545626425.8066128,-22.20080311813136,14.36880552185488,3049704409.8338795,17.98
2024-03-13,46.94466769397248,1029369863.01359,170413390.763594,545691553.869183,-22.169962064220293,14.367090610824189,2934150814.450374,17.24
2024-03-14,46.88436711768825,1029589041.09579,170632568.845785,545673787.8922518,-22.137691970258665,14.367558372710542,2827334643.756256,16.5
2024-03-15,46.82422125524106,1029808219.17798,170851746.927976,545611157.8689742,-22.104672765150603,14.369207606789333,2619102398.638688,15.32
2024-03-16,46.76422951196733,1030027397.26017,171070925.010167,545614640.0439698,-22.07289454578017,14.369115900864012,2338892039.0832,13.63
2024-03-17,46.70439129624714,1030246575.34236,171290103.092358,545511596.9297868,-22.03925928172026,14.371830120797766,2414921683.3314805,14.14
2024-03-18,46.64470601948481,1030465753.42455,171509281.174549,545573437.7011335,-22.0086396722206,14.37020107326921,2236697420.552963,12.97
2024-03-19,46.58517309608958,1030684931.50674,171728459.25674,545868152.8910178,-21.9822577136787,14.36244257606516,2299784561.176646,13.54
2024-03-20,46.52579194345642,1030904109.58893,171947637.338931,545731796.782126,-21.94819106756495,14.366031164443925,2560878335.837216,14.8
2024-03-21,46.46656198194704,1031123287.67112,172166815.421122,550702073.1771045,-22.00515173834222,14.23637277188654,2534531344.331655,14.75
2024-03-22,46.40748263487111,1031342465.75331,172385993.503313,563979584.3793005,-22.202601694380952,13.90121241468071,2364117224.02994,13.72
2024-03-23,46.34855332846741,1031561643.8355,172605171.585504,563999275.295585,-22.17160710446211,13.900727081415404,2318038314.113864,13.43
2024-03-24,46.28977349188539,1031780821.9177,172824349.667695,564003592.2075186,-22.140408064226435,13.900620684549406,2357459022.9878263,13.66
2024-03-25,46.23114255716664,1031999999.99989,173043527.749886,546280209.5226052,-21.80078261547108,14.351609052159118,2436711807.724664,14.04
2024-03-26,46.17265995922661,1032219178.08208,173262705.832077,563199332.7650621,-22.064446888284284,13.920471037330662,2401510008.9205265,13.85
2024-03-27,46.11432513583651,1032438356.16427,173481883.914268,564398174.4732388,-22.05356841537165,13.890902477346224,2412030581.385399,13.89
